"BehaviorSpace results (NetLogo 6.1.0)"
"QVoting-DynamicPivotality.nlogo"
"Is payoff > 0 for a varied p?"
"07/02/2019 14:58:23:971 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","40","0","40"
"[run number]","number-of-voters","marginal-pivotality","voice-credits-given-per-tick","stdev-of-utilities","limit-votes?","variance-of-perceived-pivotality","mean-of-utilities","[step]","precision variance-of-perceived-pivotality 4","sum-of-votes","sum-of-utilities","payoff >= 0"
"3117","1000","0.65","0","5","false","0.85","0","1","0.1934","-97.21211265871102","59.92983431102361","false"
"3118","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3118","1000","0.65","0","5","false","0.85","0","1","0.1934","20.284844368882432","144.88976426605416","true"
"3119","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3119","1000","0.65","0","5","false","0.85","0","1","0.1934","49.373570437260696","113.11721868587406","true"
"3120","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3120","1000","0.65","0","5","false","0.85","0","1","0.1934","208.03198267400353","139.9357038389564","true"
"3121","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3121","1000","0.65","0","5","false","0.85","0","1","0.1934","-104.75894678634586","-52.18285305477278","true"
"3122","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3122","1000","0.65","0","5","false","0.85","0","1","0.1934","107.44702633422617","131.29711340641208","true"
"3123","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3123","1000","0.65","0","5","false","0.85","0","1","0.1934","-6.820345723219589","-88.7263828765441","true"
"3124","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3124","1000","0.65","0","5","false","0.85","0","1","0.1934","-11.756913163465015","112.1500119081384","false"
"3125","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3125","1000","0.65","0","5","false","0.85","0","1","0.1934","-37.355001843418904","-49.612088315817175","true"
"3126","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3126","1000","0.65","0","5","false","0.85","0","1","0.1934","22.85987389674642","-62.312093708271476","false"
"3127","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3127","1000","0.65","0","5","false","0.85","0","1","0.1934","235.83043966554624","213.63893026506884","true"
"3128","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3128","1000","0.65","0","5","false","0.85","0","1","0.1934","-14.590643718157025","-96.8239518197647","true"
"3129","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3129","1000","0.65","0","5","false","0.85","0","1","0.1934","23.71368534754947","-26.832777260789904","false"
"3130","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3130","1000","0.65","0","5","false","0.85","0","1","0.1934","-171.11358688498308","-149.3477653064127","true"
"3131","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3131","1000","0.65","0","5","false","0.85","0","1","0.1934","-66.75156325826401","-115.08993425306755","true"
"3132","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3132","1000","0.65","0","5","false","0.85","0","1","0.1934","41.49537719480463","25.67068286944798","true"
"3133","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3133","1000","0.65","0","5","false","0.85","0","1","0.1934","149.32516499839085","116.9865157401322","true"
"3134","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3134","1000","0.65","0","5","false","0.85","0","1","0.1934","-138.51661478421192","-212.99018743998485","true"
"3135","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3135","1000","0.65","0","5","false","0.85","0","1","0.1934","85.70691810569724","190.13997603927763","true"
"3136","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3136","1000","0.65","0","5","false","0.85","0","1","0.1934","-140.6505641640756","-152.48494114732756","true"
"3137","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3137","1000","0.65","0","5","false","0.85","0","1","0.1934","-127.68413079512766","-422.41398059194205","true"
"3138","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3138","1000","0.65","0","5","false","0.85","0","1","0.1934","54.12809029946675","177.84179003634563","true"
"3139","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3139","1000","0.65","0","5","false","0.85","0","1","0.1934","61.47737933012036","164.31247396023406","true"
"3140","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3140","1000","0.65","0","5","false","0.85","0","1","0.1934","-257.9870837204096","-184.61864190350664","true"
"3141","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3141","1000","0.65","0","5","false","0.85","0","1","0.1934","-78.63793095570327","78.65691501414393","false"
"3142","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3142","1000","0.65","0","5","false","0.85","0","1","0.1934","101.44073351204679","170.0188963889495","true"
"3143","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3143","1000","0.65","0","5","false","0.85","0","1","0.1934","-50.77006329210781","10.647928218262901","false"
"3144","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3144","1000","0.65","0","5","false","0.85","0","1","0.1934","169.62043085679898","110.33118692414354","true"
"3145","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3145","1000","0.65","0","5","false","0.85","0","1","0.1934","19.95858794039873","-10.592469981158725","false"
"3146","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3146","1000","0.65","0","5","false","0.85","0","1","0.1934","124.67327443787599","275.3532618796","true"
"3147","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3147","1000","0.65","0","5","false","0.85","0","1","0.1934","89.62403894725367","190.711850149252","true"
"3148","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3148","1000","0.65","0","5","false","0.85","0","1","0.1934","160.3116023008481","205.70670963392178","true"
"3149","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3149","1000","0.65","0","5","false","0.85","0","1","0.1934","-63.129572380225","-94.1987142466551","true"
"3150","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3150","1000","0.65","0","5","false","0.85","0","1","0.1934","87.03763489394373","206.44579716649594","true"
"3151","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3151","1000","0.65","0","5","false","0.85","0","1","0.1934","-31.792914141273513","-159.94857551625628","true"
"3152","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3152","1000","0.65","0","5","false","0.85","0","1","0.1934","137.3005860781218","200.43631675320478","true"
"3153","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3153","1000","0.65","0","5","false","0.85","0","1","0.1934","-29.695628176397122","24.30664749955075","false"
"3154","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3154","1000","0.65","0","5","false","0.85","0","1","0.1934","152.21850506560486","232.95300363136084","true"
"3155","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3155","1000","0.65","0","5","false","0.85","0","1","0.1934","30.356221136828935","133.7503488303223","true"
"3156","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3156","1000","0.65","0","5","false","0.85","0","1","0.1934","207.72802298490797","211.76117362761465","true"
"3157","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3157","1000","0.65","0","5","false","0.85","0","1","0.1934","57.28576503443628","193.16194189337418","true"
"3158","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3158","1000","0.65","0","5","false","0.85","0","1","0.1934","-63.126665513331545","-44.115397948961686","true"
"3159","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3159","1000","0.65","0","5","false","0.85","0","1","0.1934","265.49363250890224","244.764443306164","true"
"3160","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3160","1000","0.65","0","5","false","0.85","0","1","0.1934","-134.71761190279562","-183.5343117458724","true"
"3161","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3161","1000","0.65","0","5","false","0.85","0","1","0.1934","-36.411712257250656","8.41598933577579","false"
"3162","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3162","1000","0.65","0","5","false","0.85","0","1","0.1934","207.03045702002237","236.85171457699875","true"
"3163","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3163","1000","0.65","0","5","false","0.85","0","1","0.1934","163.7978120397695","181.65623180471212","true"
"3164","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3164","1000","0.65","0","5","false","0.85","0","1","0.1934","16.60701672967707","57.645693418958246","true"
"3165","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3165","1000","0.65","0","5","false","0.85","0","1","0.1934","82.31832149608795","11.062808815365605","true"
"3166","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3166","1000","0.65","0","5","false","0.85","0","1","0.1934","-70.82168932719719","-67.37143500515242","true"
"3167","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3167","1000","0.65","0","5","false","0.85","0","1","0.1934","-88.7703989871859","-143.23176485289616","true"
"3168","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3168","1000","0.65","0","5","false","0.85","0","1","0.1934","40.212851543281204","15.250670909764917","true"
"3169","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3169","1000","0.65","0","5","false","0.85","0","1","0.1934","107.30039847605826","132.1913748346493","true"
"3170","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3171","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3170","1000","0.65","0","5","false","0.85","0","1","0.1934","141.13132069568928","181.1306785112271","true"
"3171","1000","0.65","0","5","false","0.85","0","1","0.1934","-34.80141720470124","-43.33088363880111","true"
"3172","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3172","1000","0.65","0","5","false","0.85","0","1","0.1934","117.16802971456832","-16.942633335072845","false"
"3173","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3173","1000","0.65","0","5","false","0.85","0","1","0.1934","-14.970067975675875","76.86046597493261","false"
"3174","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3174","1000","0.65","0","5","false","0.85","0","1","0.1934","194.7959627578639","320.12646901023123","true"
"3175","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3175","1000","0.65","0","5","false","0.85","0","1","0.1934","132.72174332172813","100.01881004075761","true"
"3176","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3176","1000","0.65","0","5","false","0.85","0","1","0.1934","-20.322213045968738","53.91420393400751","false"
"3177","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3177","1000","0.65","0","5","false","0.85","0","1","0.1934","137.6707132634433","215.70344882307438","true"
"3178","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3178","1000","0.65","0","5","false","0.85","0","1","0.1934","106.90025253551016","95.82613394345444","true"
"3179","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3179","1000","0.65","0","5","false","0.85","0","1","0.1934","38.617864508967614","154.34323422578268","true"
"3180","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3180","1000","0.65","0","5","false","0.85","0","1","0.1934","-99.69861885581895","-20.990274703723106","true"
"3181","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3181","1000","0.65","0","5","false","0.85","0","1","0.1934","66.88396079737981","172.87581323874548","true"
"3183","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3183","1000","0.65","0","5","false","0.85","0","1","0.1934","-2.216144425242419","-135.5060163926046","true"
"3182","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3182","1000","0.65","0","5","false","0.85","0","1","0.1934","138.51753483630023","56.24557086783218","true"
"3184","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3184","1000","0.65","0","5","false","0.85","0","1","0.1934","-33.2961407077305","-87.16607686167514","true"
"3185","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3185","1000","0.65","0","5","false","0.85","0","1","0.1934","26.430484800139766","133.76380822975884","true"
"3186","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3186","1000","0.65","0","5","false","0.85","0","1","0.1934","28.082503685245683","69.14952954297152","true"
"3187","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3187","1000","0.65","0","5","false","0.85","0","1","0.1934","-181.00537014050246","-143.82484030574633","true"
"3188","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3188","1000","0.65","0","5","false","0.85","0","1","0.1934","-96.11961512885955","-121.02865832063794","true"
"3189","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3189","1000","0.65","0","5","false","0.85","0","1","0.1934","-154.434844557298","-79.23084491378306","true"
"3190","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3190","1000","0.65","0","5","false","0.85","0","1","0.1934","-79.03819650297874","-25.331488942385885","true"
"3191","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3191","1000","0.65","0","5","false","0.85","0","1","0.1934","143.93335122367512","141.94302923277928","true"
"3192","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3192","1000","0.65","0","5","false","0.85","0","1","0.1934","-26.674950027333807","-136.46126941689977","true"
"3193","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3193","1000","0.65","0","5","false","0.85","0","1","0.1934","-103.46976816356027","-21.942134752462778","true"
"3195","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3194","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3194","1000","0.65","0","5","false","0.85","0","1","0.1934","82.49355453181829","67.99470900376707","true"
"3195","1000","0.65","0","5","false","0.85","0","1","0.1934","-231.186200711938","-259.2452194099058","true"
"3196","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3196","1000","0.65","0","5","false","0.85","0","1","0.1934","-75.97249788947124","-41.27008847242445","true"
"3197","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3197","1000","0.65","0","5","false","0.85","0","1","0.1934","-28.896493394674735","-146.1260645616804","true"
"3199","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3198","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3198","1000","0.65","0","5","false","0.85","0","1","0.1934","54.496077995501764","128.59526057882633","true"
"3199","1000","0.65","0","5","false","0.85","0","1","0.1934","172.86315087681805","106.21742563581716","true"
"3200","1000","0.65","0","5","false","0.85","0","0","0.1934","0","0","true"
"3200","1000","0.65","0","5","false","0.85","0","1","0.1934","-19.010147304065185","-54.61872066937615","true"
"3201","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3201","1000","0.7","0","5","false","0.25","0","1","0.0525","37.36998157890889","-53.99980276000328","false"
"3202","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3203","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3203","1000","0.7","0","5","false","0.25","0","1","0.0525","87.08428255919648","53.98729016899589","true"
"3202","1000","0.7","0","5","false","0.25","0","1","0.0525","19.359742568651882","-35.47941705445311","false"
"3204","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3204","1000","0.7","0","5","false","0.25","0","1","0.0525","-25.932910516350375","-66.62830770862875","true"
"3205","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3205","1000","0.7","0","5","false","0.25","0","1","0.0525","-84.50824157555371","-164.0688679736312","true"
"3207","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3207","1000","0.7","0","5","false","0.25","0","1","0.0525","-181.57283662107602","-220.94999473728598","true"
"3206","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3206","1000","0.7","0","5","false","0.25","0","1","0.0525","25.818413684363122","45.09186168306573","true"
"3208","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3208","1000","0.7","0","5","false","0.25","0","1","0.0525","61.72025839612047","118.46673995849034","true"
"3209","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3209","1000","0.7","0","5","false","0.25","0","1","0.0525","14.82190305995232","82.03034212094568","true"
"3211","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3210","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3211","1000","0.7","0","5","false","0.25","0","1","0.0525","-109.15542833672271","-168.57158172753338","true"
"3210","1000","0.7","0","5","false","0.25","0","1","0.0525","-49.23340592337172","5.350685042466276","false"
"3212","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3212","1000","0.7","0","5","false","0.25","0","1","0.0525","-31.856676820913663","-85.30222926285957","true"
"3213","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3213","1000","0.7","0","5","false","0.25","0","1","0.0525","38.896051516910575","-19.00140762184452","false"
"3214","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3214","1000","0.7","0","5","false","0.25","0","1","0.0525","192.38204169292953","205.71401078217667","true"
"3215","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3215","1000","0.7","0","5","false","0.25","0","1","0.0525","-26.924365227194585","34.07071845163679","false"
"3216","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3216","1000","0.7","0","5","false","0.25","0","1","0.0525","-73.20018312478192","-141.98120717876327","true"
"3217","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3217","1000","0.7","0","5","false","0.25","0","1","0.0525","48.15707508362084","118.55575400580231","true"
"3219","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3218","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3219","1000","0.7","0","5","false","0.25","0","1","0.0525","-196.59519884554038","-236.72598964703982","true"
"3218","1000","0.7","0","5","false","0.25","0","1","0.0525","-38.21319848333064","47.19921995212409","false"
"3220","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3220","1000","0.7","0","5","false","0.25","0","1","0.0525","127.53649518683346","196.0226563746324","true"
"3221","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3221","1000","0.7","0","5","false","0.25","0","1","0.0525","77.00074806359294","95.97594313069499","true"
"3222","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3222","1000","0.7","0","5","false","0.25","0","1","0.0525","-16.551069482887897","-60.84524652224795","true"
"3223","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3223","1000","0.7","0","5","false","0.25","0","1","0.0525","106.76644544624014","96.8249647447796","true"
"3224","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3224","1000","0.7","0","5","false","0.25","0","1","0.0525","-6.243253495901627","-24.710550234317633","true"
"3225","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3225","1000","0.7","0","5","false","0.25","0","1","0.0525","103.64959611870336","134.09209794139446","true"
"3226","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3226","1000","0.7","0","5","false","0.25","0","1","0.0525","0.4436293354622194","19.05533521605543","true"
"3227","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3227","1000","0.7","0","5","false","0.25","0","1","0.0525","183.44674095621872","263.0938493010523","true"
"3228","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3228","1000","0.7","0","5","false","0.25","0","1","0.0525","22.2019264873652","-10.24713291678503","false"
"3229","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3229","1000","0.7","0","5","false","0.25","0","1","0.0525","-67.63571036108988","-22.958043625955145","true"
"3230","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3230","1000","0.7","0","5","false","0.25","0","1","0.0525","2.4769462002664113","130.9665998014437","true"
"3231","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3231","1000","0.7","0","5","false","0.25","0","1","0.0525","40.930772562552875","109.57683022788495","true"
"3232","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3232","1000","0.7","0","5","false","0.25","0","1","0.0525","-2.86484360405575","-80.28821389143116","true"
"3233","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3233","1000","0.7","0","5","false","0.25","0","1","0.0525","49.43319600492987","71.95992812743297","true"
"3234","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3234","1000","0.7","0","5","false","0.25","0","1","0.0525","142.1923192888794","198.60222196957258","true"
"3235","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3235","1000","0.7","0","5","false","0.25","0","1","0.0525","-11.488365050338643","4.689576768493091","false"
"3236","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3236","1000","0.7","0","5","false","0.25","0","1","0.0525","138.84196588790996","260.35722630027067","true"
"3237","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3237","1000","0.7","0","5","false","0.25","0","1","0.0525","-137.00304202948928","-93.37494654334921","true"
"3238","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3238","1000","0.7","0","5","false","0.25","0","1","0.0525","20.377311583301662","-35.29952689915201","false"
"3239","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3239","1000","0.7","0","5","false","0.25","0","1","0.0525","43.343009289923884","78.72985022847506","true"
"3240","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3240","1000","0.7","0","5","false","0.25","0","1","0.0525","-63.14925882166699","-184.9844706355794","true"
"3241","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3241","1000","0.7","0","5","false","0.25","0","1","0.0525","-39.276298472419285","-43.87989541619506","true"
"3242","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3243","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3243","1000","0.7","0","5","false","0.25","0","1","0.0525","-108.83109887934461","-174.5470018116143","true"
"3242","1000","0.7","0","5","false","0.25","0","1","0.0525","30.380139078565662","-21.74167782350594","false"
"3244","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3244","1000","0.7","0","5","false","0.25","0","1","0.0525","82.14505276082946","177.20185579621858","true"
"3245","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3245","1000","0.7","0","5","false","0.25","0","1","0.0525","341.30088816366174","494.3298353813696","true"
"3246","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3247","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3246","1000","0.7","0","5","false","0.25","0","1","0.0525","-162.08538379542233","-154.46213945430642","true"
"3247","1000","0.7","0","5","false","0.25","0","1","0.0525","9.786954851664404","-5.132431968174555","false"
"3248","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3248","1000","0.7","0","5","false","0.25","0","1","0.0525","-57.990145747146016","49.7833036543239","false"
"3249","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3249","1000","0.7","0","5","false","0.25","0","1","0.0525","1.602923897568644","-41.03793820834291","false"
"3251","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3250","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3250","1000","0.7","0","5","false","0.25","0","1","0.0525","32.33871636913136","88.66289216087299","true"
"3251","1000","0.7","0","5","false","0.25","0","1","0.0525","-102.94269334475689","-134.2761745927092","true"
"3252","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3252","1000","0.7","0","5","false","0.25","0","1","0.0525","195.5133106493231","219.42439196053238","true"
"3253","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3253","1000","0.7","0","5","false","0.25","0","1","0.0525","91.82713627016437","111.69100389139999","true"
"3255","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3255","1000","0.7","0","5","false","0.25","0","1","0.0525","-80.10377363267935","-169.21021149349355","true"
"3254","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3254","1000","0.7","0","5","false","0.25","0","1","0.0525","-78.20516186771556","-76.14807498608921","true"
"3256","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3256","1000","0.7","0","5","false","0.25","0","1","0.0525","-105.29158852296996","-93.15733991841462","true"
"3257","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3257","1000","0.7","0","5","false","0.25","0","1","0.0525","-39.52359456954355","31.902176412604835","false"
"3258","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3258","1000","0.7","0","5","false","0.25","0","1","0.0525","-4.072172578619757","36.80111482368029","false"
"3259","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3259","1000","0.7","0","5","false","0.25","0","1","0.0525","22.467334393722695","10.529989674143437","true"
"3260","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3260","1000","0.7","0","5","false","0.25","0","1","0.0525","37.09296882885178","72.57641662268128","true"
"3261","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3261","1000","0.7","0","5","false","0.25","0","1","0.0525","-83.39727457598792","-116.70390792954909","true"
"3262","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3262","1000","0.7","0","5","false","0.25","0","1","0.0525","6.690522984535846","-16.62532371716596","false"
"3263","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3263","1000","0.7","0","5","false","0.25","0","1","0.0525","53.388204955103674","49.40447837063502","true"
"3264","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3264","1000","0.7","0","5","false","0.25","0","1","0.0525","75.01410983833694","136.1227451783613","true"
"3266","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3265","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3266","1000","0.7","0","5","false","0.25","0","1","0.0525","190.57488851424773","226.8963638944425","true"
"3265","1000","0.7","0","5","false","0.25","0","1","0.0525","36.88025067729086","33.66333532582149","true"
"3267","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3267","1000","0.7","0","5","false","0.25","0","1","0.0525","107.76548928900002","133.2541765110568","true"
"3268","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3268","1000","0.7","0","5","false","0.25","0","1","0.0525","58.35552039129675","110.94832962587677","true"
"3269","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3269","1000","0.7","0","5","false","0.25","0","1","0.0525","185.65159742408719","263.2413759853026","true"
"3271","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3270","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3271","1000","0.7","0","5","false","0.25","0","1","0.0525","-267.0518074407587","-335.1175519051455","true"
"3270","1000","0.7","0","5","false","0.25","0","1","0.0525","137.64874249729883","157.54993664243048","true"
"3272","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3272","1000","0.7","0","5","false","0.25","0","1","0.0525","107.64233765463246","90.3773854931039","true"
"3275","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3275","1000","0.7","0","5","false","0.25","0","1","0.0525","50.25812614432448","9.11587557332912","true"
"3273","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
"3273","1000","0.7","0","5","false","0.25","0","1","0.0525","66.26399119286407","-3.390151134654823","false"
"3274","1000","0.7","0","5","false","0.25","0","0","0.0525","0","0","true"
